id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration
11191-2305220430--32301-1-16995-2305221220,660.13,flydubai > flydubai,Dushanbe > Dubai,DYU > DXB,Dubai > Ben Gurion Intl,DXB > TLV,2023-05-22 04:30:00,2023-05-22 12:20:00,DYU,TLV,2,430
11191-2305220430--32301-1-9445-2305222120,666.27,flydubai > flydubai,Dushanbe > Dubai,DYU > DXB,Dubai > Amman Queen Alia,DXB > AMM,2023-05-22 04:30:00,2023-05-22 21:20:00,DYU,AMM,2,415
11191-2305220430--32301-1-9561-2305230325,464.43,flydubai > flydubai,Dushanbe > Dubai,DYU > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 04:30:00,2023-05-23 03:25:00,DYU,ASB,2,370
11191-2305220430--32301-1-9715-2305221115,702.73,flydubai > flydubai,Dushanbe > Dubai,DYU > DXB,Dubai > Bahrain,DXB > BAH,2023-05-22 04:30:00,2023-05-22 11:15:00,DYU,BAH,2,295
11191-2305220430--32301-1-9834-2305222155,666.27,flydubai > flydubai,Dushanbe > Dubai,DYU > DXB,Dubai > Beirut,DXB > BEY,2023-05-22 04:30:00,2023-05-22 21:55:00,DYU,BEY,2,460
11191-2305220430--32301-1-9882-2305221755,1100.99,flydubai > flydubai,Dushanbe > Dubai,DYU > DXB,Dubai > Baghdad International,DXB > BGW,2023-05-22 04:30:00,2023-05-22 17:55:00,DYU,BGW,2,370
11191-2305220430--32301-3-12461-2305222345,995.71,flydubai > flydubai > flydubai > flydubai,Dushanbe > Dubai > Baku Heydar Aliyev International > Dubai,DYU > DXB > GYD > DXB,Dubai > Baku Heydar Aliyev International > Dubai > Imam Khomeini International,DXB > GYD > DXB > IKA,2023-05-22 04:30:00,2023-05-22 23:45:00,DYU,IKA,4,705
11191-2305220430--32301-3-13344-2305221950,875.71,flydubai > flydubai > flydubai > flydubai,Dushanbe > Dubai > Baku Heydar Aliyev International > Dubai,DYU > DXB > GYD > DXB,Dubai > Baku Heydar Aliyev International > Dubai > Kuwait,DXB > GYD > DXB > KWI,2023-05-22 04:30:00,2023-05-22 19:50:00,DYU,KWI,4,680
11191-2305220430--32301-3-13938-2305222350,867.16,flydubai > flydubai > flydubai > flydubai,Dushanbe > Dubai > Baku Heydar Aliyev International > Dubai,DYU > DXB > GYD > DXB,Dubai > Baku Heydar Aliyev International > Dubai > Muscat,DXB > GYD > DXB > MCT,2023-05-22 04:30:00,2023-05-22 23:50:00,DYU,MCT,4,640
11191-2305220430--32301-3-16029-2305222015,874.3,flydubai > flydubai > flydubai > flydubai,Dushanbe > Dubai > Baku Heydar Aliyev International > Dubai,DYU > DXB > GYD > DXB,Dubai > Baku Heydar Aliyev International > Dubai > Riyadh,DXB > GYD > DXB > RUH,2023-05-22 04:30:00,2023-05-22 20:15:00,DYU,RUH,4,690
11191-2305220430--32301-3-25715-2305230425,1630.19,flydubai > flydubai > flydubai > flydubai,Dushanbe > Dubai > Baku Heydar Aliyev International > Dubai,DYU > DXB > GYD > DXB,Dubai > Baku Heydar Aliyev International > Dubai > Astana Nursultan Nazarbayev,DXB > GYD > DXB > NQZ,2023-05-22 04:30:00,2023-05-23 04:25:00,DYU,NQZ,4,845
"11191-2305220430--32348,-31435-2-10957-2305221945",1075.39,Emirates > Emirates > Vistara,Dushanbe > Dubai > Mumbai,DYU > DXB > BOM,Dubai > Mumbai > Indira Gandhi International ,DXB > BOM > DEL,2023-05-22 04:30:00,2023-05-22 19:45:00,DYU,DEL,3,540
"11191-2305220430--32348,-31703-2-12071-2305230010",987.05,Emirates > Emirates > Vietnam Airlines,Dushanbe > Dubai > Ho Chi Minh City,DYU > DXB > SGN,Dubai > Ho Chi Minh City > Hanoi,DXB > SGN > HAN,2023-05-22 04:30:00,2023-05-23 00:10:00,DYU,HAN,3,785
"11191-2305220430--32348,-31734-2-9561-2305230210",1429.99,Emirates > Emirates > Turkish Airlines,Dushanbe > Dubai > Istanbul,DYU > DXB > IST,Dubai > Istanbul > Ashgabat,DXB > IST > ASB,2023-05-22 04:30:00,2023-05-23 02:10:00,DYU,ASB,3,720
"11191-2305220430--32348,-31767-2-14788-2305230810",1329.65,Emirates > Emirates > Thai Airways,Dushanbe > Dubai > Bangkok Suvarnabhumi,DYU > DXB > BKK,Dubai > Bangkok Suvarnabhumi > Tokyo Narita,DXB > BKK > NRT,2023-05-22 04:30:00,2023-05-23 08:10:00,DYU,NRT,3,975
"11191-2305220430--32348,-31826-2-10957-2305222235",1075.39,Emirates > Emirates > SpiceJet,Dushanbe > Dubai > Mumbai,DYU > DXB > BOM,Dubai > Mumbai > Indira Gandhi International ,DXB > BOM > DEL,2023-05-22 04:30:00,2023-05-22 22:35:00,DYU,DEL,3,540
"11191-2305220430--32348,-31924-2-10258-2305232340",1052.39,Emirates > Emirates > Royal Brunei ,Dushanbe > Dubai > Kuala Lumpur International,DYU > DXB > KUL,Dubai > Kuala Lumpur International > Bandar Seri Begawan,DXB > KUL > BWN,2023-05-22 04:30:00,2023-05-23 23:40:00,DYU,BWN,3,800
"11191-2305220430--32348,-31964-2-14213-2305230335",1109.28,Emirates > Emirates > Philippine Airlines,Dushanbe > Dubai > Bangkok Suvarnabhumi,DYU > DXB > BKK,Dubai > Bangkok Suvarnabhumi > Manila Ninoy Aquino,DXB > BKK > MNL,2023-05-22 04:30:00,2023-05-23 03:35:00,DYU,MNL,3,815
"11191-2305220430--32348,-31964-2-14213-2305231330",1069.31,Emirates > Emirates > Philippine Airlines,Dushanbe > Dubai > Hong Kong Intl,DYU > DXB > HKG,Dubai > Hong Kong Intl > Manila Ninoy Aquino,DXB > HKG > MNL,2023-05-22 04:30:00,2023-05-23 13:30:00,DYU,MNL,3,795
"11191-2305220430--32348,-32052-2-25768-2305230710",1478.99,Emirates > Emirates > MIAT Mongolian Airlines,Dushanbe > Dubai > Istanbul,DYU > DXB > IST,Dubai > Istanbul > Chinggis Khaan,DXB > IST > UBN,2023-05-22 04:30:00,2023-05-23 07:10:00,DYU,UBN,3,980
"11191-2305220430--32348,-32080-2-10485-2305231015",959.96,Emirates > Emirates > Malaysia Airlines,Dushanbe > Dubai > Kuala Lumpur International,DYU > DXB > KUL,Dubai > Kuala Lumpur International > Soekarno-Hatta,DXB > KUL > CGK,2023-05-22 04:30:00,2023-05-23 10:15:00,DYU,CGK,3,805
"11191-2305220430--32348,-32080-2-13311-2305230740",960.09,Emirates > Emirates > Malaysia Airlines,Dushanbe > Dubai > Singapore Changi,DYU > DXB > SIN,Dubai > Singapore Changi > Kuala Lumpur International,DXB > SIN > KUL,2023-05-22 04:30:00,2023-05-23 07:40:00,DYU,KUL,3,735
"11191-2305220430--32348,-32080-2-14788-2305230740",1204.3,Emirates > Emirates > Malaysia Airlines,Dushanbe > Dubai > Kuala Lumpur International,DYU > DXB > KUL,Dubai > Kuala Lumpur International > Tokyo Narita,DXB > KUL > NRT,2023-05-22 04:30:00,2023-05-23 07:40:00,DYU,NRT,3,1095
"11191-2305220430--32348,-32080-2-15458-2305231000",929.14,Emirates > Emirates > Malaysia Airlines,Dushanbe > Dubai > Kuala Lumpur International,DYU > DXB > KUL,Dubai > Kuala Lumpur International > Phnom Penh,DXB > KUL > PNH,2023-05-22 04:30:00,2023-05-23 10:00:00,DYU,PNH,3,785
"11191-2305220430--32348,-32080-2-16292-2305230905",939.05,Emirates > Emirates > Malaysia Airlines,Dushanbe > Dubai > Kuala Lumpur International,DYU > DXB > KUL,Dubai > Kuala Lumpur International > Singapore Changi,DXB > KUL > SIN,2023-05-22 04:30:00,2023-05-23 09:05:00,DYU,SIN,3,740
"11191-2305220430--32348,-32109-2-17606-2305231505",998.8,Emirates > Emirates > Lao Airlines,Dushanbe > Dubai > Bangkok Suvarnabhumi,DYU > DXB > BKK,Dubai > Bangkok Suvarnabhumi > Vientiane,DXB > BKK > VTE,2023-05-22 04:30:00,2023-05-23 15:05:00,DYU,VTE,3,645
"11191-2305220430--32348,-32109-3-17606-2305231550",1045.4,Emirates > Emirates > Lao Airlines > Lao Airlines,Dushanbe > Dubai > Ho Chi Minh City > Pakse,DYU > DXB > SGN > PKZ,Dubai > Ho Chi Minh City > Pakse > Vientiane,DXB > SGN > PKZ > VTE,2023-05-22 04:30:00,2023-05-23 15:50:00,DYU,VTE,4,840
"11191-2305220430--32348,-32128-2-12409-2305230505",1217.92,Emirates > Emirates > Korean Air,Dushanbe > Dubai > Bangkok Suvarnabhumi,DYU > DXB > BKK,Dubai > Bangkok Suvarnabhumi > Incheon International Airport,DXB > BKK > ICN,2023-05-22 04:30:00,2023-05-23 05:05:00,DYU,ICN,3,925
"11191-2305220430--32348,-32166-2-10485-2305230900",972.99,Emirates > Emirates > Jetstar,Dushanbe > Dubai > Singapore Changi,DYU > DXB > SIN,Dubai > Singapore Changi > Soekarno-Hatta,DXB > SIN > CGK,2023-05-22 04:30:00,2023-05-23 09:00:00,DYU,CGK,3,805
"11191-2305220430--32348,-32166-2-13311-2305230810",968.7,Emirates > Emirates > Jetstar,Dushanbe > Dubai > Singapore Changi,DYU > DXB > SIN,Dubai > Singapore Changi > Kuala Lumpur International,DXB > SIN > KUL,2023-05-22 04:30:00,2023-05-23 08:10:00,DYU,KUL,3,745
"11191-2305220430--32348,-32184-2-14788-2305230705",1204.3,Emirates > Emirates > Japan Airlines,Dushanbe > Dubai > Kuala Lumpur International,DYU > DXB > KUL,Dubai > Kuala Lumpur International > Tokyo Narita,DXB > KUL > NRT,2023-05-22 04:30:00,2023-05-23 07:05:00,DYU,NRT,3,1100
"11191-2305220430--32348,-32229-2-12409-2305231240",1291.1,Emirates > Emirates > Hong Kong Airlines,Dushanbe > Dubai > Hong Kong Intl,DYU > DXB > HKG,Dubai > Hong Kong Intl > Incheon International Airport,DXB > HKG > ICN,2023-05-22 04:30:00,2023-05-23 12:40:00,DYU,ICN,3,860
"11191-2305220430--32348,-32229-2-15277-2305231905",1159.42,Emirates > Emirates > Hong Kong Airlines,Dushanbe > Dubai > Hong Kong Intl,DYU > DXB > HKG,Dubai > Hong Kong Intl > Beijing Capital,DXB > HKG > PEK,2023-05-22 04:30:00,2023-05-23 19:05:00,DYU,PEK,3,845
"11191-2305220430--32348,-32229-2-17075-2305232020",980.18,Emirates > Emirates > Hong Kong Airlines,Dushanbe > Dubai > Hong Kong Intl,DYU > DXB > HKG,Dubai > Hong Kong Intl > Taipei Taiwan Taoyuan,DXB > HKG > TPE,2023-05-22 04:30:00,2023-05-23 20:20:00,DYU,TPE,3,765
"11191-2305220430--32348,-32229-2-9970-2305230305",1046.03,Emirates > Emirates > Hong Kong Airlines,Dushanbe > Dubai > Hong Kong Intl,DYU > DXB > HKG,Dubai > Hong Kong Intl > Bangkok Suvarnabhumi,DXB > HKG > BKK,2023-05-22 04:30:00,2023-05-23 03:05:00,DYU,BKK,3,835
"11191-2305220430--32348,-32398-2-13445-2305221510",868.99,Emirates > Emirates > Cyprus Airways,Dushanbe > Dubai > Ben Gurion Intl,DYU > DXB > TLV,Dubai > Ben Gurion Intl > Larnaca,DXB > TLV > LCA,2023-05-22 04:30:00,2023-05-22 15:10:00,DYU,LCA,3,490
"11191-2305220430--32348,-32521-2-9970-2305222325",986.0,Emirates > Emirates > Bangkok Airways,Dushanbe > Dubai > Phuket,DYU > DXB > HKT,Dubai > Phuket > Bangkok Suvarnabhumi,DXB > HKT > BKK,2023-05-22 04:30:00,2023-05-22 23:25:00,DYU,BKK,3,705
"11191-2305220430--32348,-32690-2-15277-2305231140",1117.04,Emirates > Emirates > Air China,Dushanbe > Dubai > Hong Kong Intl,DYU > DXB > HKG,Dubai > Hong Kong Intl > Beijing Capital,DXB > HKG > PEK,2023-05-22 04:30:00,2023-05-23 11:40:00,DYU,PEK,3,845
11191-2305220430--32348-1-10485-2305222215,940.26,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Soekarno-Hatta,DXB > CGK,2023-05-22 04:30:00,2023-05-22 22:15:00,DYU,CGK,2,725
11191-2305220430--32348-1-10957-2305221445,905.23,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Indira Gandhi International ,DXB > DEL,2023-05-22 04:30:00,2023-05-22 14:45:00,DYU,DEL,2,425
11191-2305220430--32348-1-12071-2305231315,890.75,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Hanoi,DXB > HAN,2023-05-22 04:30:00,2023-05-23 13:15:00,DYU,HAN,2,625
11191-2305220430--32348-1-12409-2305231700,1183.95,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Incheon International Airport,DXB > ICN,2023-05-22 04:30:00,2023-05-23 17:00:00,DYU,ICN,2,720
11191-2305220430--32348-1-13311-2305222150,896.25,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Kuala Lumpur International,DXB > KUL,2023-05-22 04:30:00,2023-05-22 21:50:00,DYU,KUL,2,665
11191-2305220430--32348-1-14213-2305222210,1333.81,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Manila Ninoy Aquino,DXB > MNL,2023-05-22 04:30:00,2023-05-22 22:10:00,DYU,MNL,2,735
11191-2305220430--32348-1-15277-2305222220,1058.0,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Beijing Capital,DXB > PEK,2023-05-22 04:30:00,2023-05-22 22:20:00,DYU,PEK,2,670
11191-2305220430--32348-1-16292-2305222115,911.65,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Singapore Changi,DXB > SIN,2023-05-22 04:30:00,2023-05-22 21:15:00,DYU,SIN,2,675
11191-2305220430--32348-1-17075-2305231650,988.68,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Taipei Taiwan Taoyuan,DXB > TPE,2023-05-22 04:30:00,2023-05-23 16:50:00,DYU,TPE,2,715
11191-2305220430--32348-1-9561-2305230325,1566.99,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 04:30:00,2023-05-23 03:25:00,DYU,ASB,2,370
11191-2305220430--32348-1-9970-2305221855,874.61,Emirates > Emirates,Dushanbe > Dubai,DYU > DXB,Dubai > Bangkok Suvarnabhumi,DXB > BKK,2023-05-22 04:30:00,2023-05-22 18:55:00,DYU,BKK,2,595
11191-2305220430--32348-2-10485-2305230900,953.49,Emirates > Emirates > Emirates,Dushanbe > Dubai > Singapore Changi,DYU > DXB > SIN,Dubai > Singapore Changi > Soekarno-Hatta,DXB > SIN > CGK,2023-05-22 04:30:00,2023-05-23 09:00:00,DYU,CGK,3,805
11191-2305220430--32348-2-13311-2305230810,967.14,Emirates > Emirates > Emirates,Dushanbe > Dubai > Singapore Changi,DYU > DXB > SIN,Dubai > Singapore Changi > Kuala Lumpur International,DXB > SIN > KUL,2023-05-22 04:30:00,2023-05-23 08:10:00,DYU,KUL,3,745
11191-2305220430--32348-2-15458-2305230930,1030.29,Emirates > Emirates > Emirates,Dushanbe > Dubai > Bangkok Suvarnabhumi,DYU > DXB > BKK,Dubai > Bangkok Suvarnabhumi > Phnom Penh,DXB > BKK > PNH,2023-05-22 04:30:00,2023-05-23 09:30:00,DYU,PNH,3,670
"11191-2305220930--31836,-31714-1-12409-2305230825",484.37,Somon Air > Uzbekistan Airways,Dushanbe > Tashkent,DYU > TAS,Tashkent > Incheon International Airport,TAS > ICN,2023-05-22 09:30:00,2023-05-23 08:25:00,DYU,ICN,2,420
"11191-2305220930--31836,-31714-1-15277-2305230910",440.06,Somon Air > Uzbekistan Airways,Dushanbe > Tashkent,DYU > TAS,Tashkent > Beijing Capital,TAS > PEK,2023-05-22 09:30:00,2023-05-23 09:10:00,DYU,PEK,2,370
"11191-2305220930--31836,-31734-2-11636-2305230900",693.99,Somon Air > Turkish Airlines > Turkish Airlines,Dushanbe > Tashkent > Istanbul,DYU > TAS > IST,Tashkent > Istanbul > Bishkek,TAS > IST > FRU,2023-05-22 09:30:00,2023-05-23 09:00:00,DYU,FRU,3,665
"11191-2305220930--31836,-32128-2-25768-2305231700",1128.37,Somon Air > Korean Air > Korean Air,Dushanbe > Tashkent > Incheon International Airport,DYU > TAS > ICN,Tashkent > Incheon International Airport > Chinggis Khaan,TAS > ICN > UBN,2023-05-22 09:30:00,2023-05-23 17:00:00,DYU,UBN,3,640
"11191-2305220930--31836,-32558-1-12409-2305230815",528.55,Somon Air > Asiana Airlines,Dushanbe > Tashkent,DYU > TAS,Tashkent > Incheon International Airport,TAS > ICN,2023-05-22 09:30:00,2023-05-23 08:15:00,DYU,ICN,2,425
"11191-2305220930--31836,-32558-2-15277-2305231600",734.97,Somon Air > Asiana Airlines > Asiana Airlines,Dushanbe > Tashkent > Incheon International Airport,DYU > TAS > ICN,Tashkent > Incheon International Airport > Beijing Capital,TAS > ICN > PEK,2023-05-22 09:30:00,2023-05-23 16:00:00,DYU,PEK,3,545
"11191-2305220930--31836,-32708-2-11636-2305231825",243.99,Somon Air > Air Astana > Air Astana,Dushanbe > Tashkent > Almaty,DYU > TAS > ALA,Tashkent > Almaty > Bishkek,TAS > ALA > FRU,2023-05-22 09:30:00,2023-05-23 18:25:00,DYU,FRU,3,190
"11191-2305220930--31836,-32708-2-15277-2305230455",430.78,Somon Air > Air Astana > Air Astana,Dushanbe > Tashkent > Almaty,DYU > TAS > ALA,Tashkent > Almaty > Beijing Capital,TAS > ALA > PEK,2023-05-22 09:30:00,2023-05-23 04:55:00,DYU,PEK,3,425
"11191-2305220930--31836,-32714-2-11636-2305230320",585.99,Somon Air > Air Arabia > Air Arabia,Dushanbe > Tashkent > Sharjah,DYU > TAS > SHJ,Tashkent > Sharjah > Bishkek,TAS > SHJ > FRU,2023-05-22 09:30:00,2023-05-23 03:20:00,DYU,FRU,3,475
"11191-2305221100--31836,-31435,-31768-2-11052-2305230420",549.99,Somon Air > Vistara > Thai AirAsia,Dushanbe > Indira Gandhi International  > Chennai,DYU > DEL > MAA,Indira Gandhi International  > Chennai > Don Mueang,DEL > MAA > DMK,2023-05-22 11:00:00,2023-05-23 04:20:00,DYU,BKK,3,520
"11191-2305221100--31836,-31435,-31768-3-12071-2305230830",628.99,Somon Air > Vistara > Thai AirAsia > Thai AirAsia,Dushanbe > Indira Gandhi International  > Kolkata > Don Mueang,DYU > DEL > CCU > DMK,Indira Gandhi International  > Kolkata > Don Mueang > Hanoi,DEL > CCU > DMK > HAN,2023-05-22 11:00:00,2023-05-23 08:30:00,DYU,HAN,4,520
"11191-2305221100--31836,-31435,-32213-2-13311-2305230445",623.99,Somon Air > Vistara > IndiGo,Dushanbe > Indira Gandhi International  > Chennai,DYU > DEL > MAA,Indira Gandhi International  > Chennai > Kuala Lumpur International,DEL > MAA > KUL,2023-05-22 11:00:00,2023-05-23 04:45:00,DYU,KUL,3,555
"11191-2305221100--31836,-31435,-32611,-32211-3-10485-2305230925",610.99,Somon Air > Vistara > AirAsia > Indonesia AirAsia,Dushanbe > Indira Gandhi International  > Chennai > Kuala Lumpur International,DYU > DEL > MAA > KUL,Indira Gandhi International  > Chennai > Kuala Lumpur International > Soekarno-Hatta,DEL > MAA > KUL > CGK,2023-05-22 11:00:00,2023-05-23 09:25:00,DYU,CGK,4,670
"11191-2305221100--31836,-31435,-32611-3-10258-2305231545",647.99,Somon Air > Vistara > AirAsia > AirAsia,Dushanbe > Indira Gandhi International  > Kolkata > Kuala Lumpur International,DYU > DEL > CCU > KUL,Indira Gandhi International  > Kolkata > Kuala Lumpur International > Bandar Seri Begawan,DEL > CCU > KUL > BWN,2023-05-22 11:00:00,2023-05-23 15:45:00,DYU,BWN,4,645
"11191-2305221100--31836,-31435,-32611-3-14213-2305231215",603.99,Somon Air > Vistara > AirAsia > AirAsia,Dushanbe > Indira Gandhi International  > Chennai > Kuala Lumpur International,DYU > DEL > MAA > KUL,Indira Gandhi International  > Chennai > Kuala Lumpur International > Manila Ninoy Aquino,DEL > MAA > KUL > MNL,2023-05-22 11:00:00,2023-05-23 12:15:00,DYU,MNL,4,800
"11191-2305221100--31836,-31475,-31768-3-11052-2305230430",577.99,Somon Air > AirAsia India > AirAsia India > Thai AirAsia,Dushanbe > Indira Gandhi International  > Bhubaneswar > Kolkata,DYU > DEL > BBI > CCU,Indira Gandhi International  > Bhubaneswar > Kolkata > Don Mueang,DEL > BBI > CCU > DMK,2023-05-22 11:00:00,2023-05-23 04:30:00,DYU,BKK,4,500
"11191-2305221100--31836,-31475,-31768-4-12071-2305230830",635.99,Somon Air > AirAsia India > AirAsia India > Thai AirAsia > Thai AirAsia,Dushanbe > Indira Gandhi International  > Bhubaneswar > Kolkata > Don Mueang,DYU > DEL > BBI > CCU > DMK,Indira Gandhi International  > Bhubaneswar > Kolkata > Don Mueang > Hanoi,DEL > BBI > CCU > DMK > HAN,2023-05-22 11:00:00,2023-05-23 08:30:00,DYU,HAN,5,610
"11191-2305221100--31836,-31475,-32611-4-10258-2305231545",654.99,Somon Air > AirAsia India > AirAsia India > AirAsia > AirAsia,Dushanbe > Indira Gandhi International  > Bhubaneswar > Kolkata > Kuala Lumpur International,DYU > DEL > BBI > CCU > KUL,Indira Gandhi International  > Bhubaneswar > Kolkata > Kuala Lumpur International > Bandar Seri Begawan,DEL > BBI > CCU > KUL > BWN,2023-05-22 11:00:00,2023-05-23 15:45:00,DYU,BWN,5,735
"11191-2305221100--31836,-31703,-31705-2-14788-2305231525",657.99,Somon Air > Vietnam Airlines > VietJet Air,Dushanbe > Indira Gandhi International  > Hanoi,DYU > DEL > HAN,Indira Gandhi International  > Hanoi > Tokyo Narita,DEL > HAN > NRT,2023-05-22 11:00:00,2023-05-23 15:25:00,DYU,NRT,3,755
"11191-2305221100--31836,-31703,-31705-2-17075-2305231110",626.99,Somon Air > Vietnam Airlines > VietJet Air,Dushanbe > Indira Gandhi International  > Hanoi,DYU > DEL > HAN,Indira Gandhi International  > Hanoi > Taipei Taiwan Taoyuan,DEL > HAN > TPE,2023-05-22 11:00:00,2023-05-23 11:10:00,DYU,TPE,3,600
"11191-2305221100--31836,-31703,-32454-2-14213-2305231335",678.99,Somon Air > Vietnam Airlines > Cebu Pacific,Dushanbe > Indira Gandhi International  > Hanoi,DYU > DEL > HAN,Indira Gandhi International  > Hanoi > Manila Ninoy Aquino,DEL > HAN > MNL,2023-05-22 11:00:00,2023-05-23 13:35:00,DYU,MNL,3,665
"11191-2305221100--31836,-31703-1-12071-2305230540",531.99,Somon Air > Vietnam Airlines,Dushanbe > Indira Gandhi International ,DYU > DEL,Indira Gandhi International  > Hanoi,DEL > HAN,2023-05-22 11:00:00,2023-05-23 05:40:00,DYU,HAN,2,425
"11191-2305221100--31836,-31703-2-15277-2305231445",865.99,Somon Air > Vietnam Airlines > Vietnam Airlines,Dushanbe > Indira Gandhi International  > Hanoi,DYU > DEL > HAN,Indira Gandhi International  > Hanoi > Beijing Capital,DEL > HAN > PEK,2023-05-22 11:00:00,2023-05-23 14:45:00,DYU,PEK,3,650
"11191-2305221100--31836,-31703-2-17606-2305231045",669.99,Somon Air > Vietnam Airlines > Vietnam Airlines,Dushanbe > Indira Gandhi International  > Hanoi,DYU > DEL > HAN,Indira Gandhi International  > Hanoi > Vientiane,DEL > HAN > VTE,2023-05-22 11:00:00,2023-05-23 10:45:00,DYU,VTE,3,500
"11191-2305221100--31836,-31705-2-16292-2305231205",483.51,Somon Air > VietJet Air > VietJet Air,Dushanbe > Indira Gandhi International  > Ho Chi Minh City,DYU > DEL > SGN,Indira Gandhi International  > Ho Chi Minh City > Singapore Changi,DEL > SGN > SIN,2023-05-22 11:00:00,2023-05-23 12:05:00,DYU,SIN,3,575
"11191-2305221100--31836,-31767,-31250-2-15458-2305230955",597.99,Somon Air > Thai Airways > Thai VietJet Air,Dushanbe > Indira Gandhi International  > Bangkok Suvarnabhumi,DYU > DEL > BKK,Indira Gandhi International  > Bangkok Suvarnabhumi > Phnom Penh,DEL > BKK > PNH,2023-05-22 11:00:00,2023-05-23 09:55:00,DYU,PNH,3,485
"11191-2305221100--31836,-31767-1-9970-2305230525",511.72,Somon Air > Thai Airways,Dushanbe > Indira Gandhi International ,DYU > DEL,Indira Gandhi International  > Bangkok Suvarnabhumi,DEL > BKK,2023-05-22 11:00:00,2023-05-23 05:25:00,DYU,BKK,2,415
"11191-2305221100--31836,-31767-2-15458-2305230850",635.46,Somon Air > Thai Airways > Thai Airways,Dushanbe > Indira Gandhi International  > Bangkok Suvarnabhumi,DYU > DEL > BKK,Indira Gandhi International  > Bangkok Suvarnabhumi > Phnom Penh,DEL > BKK > PNH,2023-05-22 11:00:00,2023-05-23 08:50:00,DYU,PNH,3,490
"11191-2305221100--31836,-31767-2-17075-2305231305",680.09,Somon Air > Thai Airways > Thai Airways,Dushanbe > Indira Gandhi International  > Bangkok Suvarnabhumi,DYU > DEL > BKK,Indira Gandhi International  > Bangkok Suvarnabhumi > Taipei Taiwan Taoyuan,DEL > BKK > TPE,2023-05-22 11:00:00,2023-05-23 13:05:00,DYU,TPE,3,635
"11191-2305221100--31836,-31767-2-17606-2305231240",654.99,Somon Air > Thai Airways > Thai Airways,Dushanbe > Indira Gandhi International  > Bangkok Suvarnabhumi,DYU > DEL > BKK,Indira Gandhi International  > Bangkok Suvarnabhumi > Vientiane,DEL > BKK > VTE,2023-05-22 11:00:00,2023-05-23 12:40:00,DYU,VTE,3,490
