id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration,flight_score
16759-2305222200--32558-1-15277-2305231600,680.15,Asiana Airlines > Asiana Airlines,Tashkent > Incheon International Airport,TAS > ICN,Incheon International Airport > Beijing Capital,ICN > PEK,2023-05-22 22:00:00,2023-05-23 16:00:00,TAS,PEK,2,495,945.15
"16759-2305221110--31669,-32213,-31250-3-15458-2305231815",339.34,Wizz Air > IndiGo > IndiGo > Thai VietJet Air,Tashkent > Abu Dhabi International > Mumbai > Bangkok Suvarnabhumi,TAS > AUH > BOM > BKK,Abu Dhabi International > Mumbai > Bangkok Suvarnabhumi > Phnom Penh,AUH > BOM > BKK > PNH,2023-05-22 11:10:00,2023-05-23 18:15:00,TAS,PNH,4,760,792.67
16759-2305220405--32301-1-16029-2305221215,497.73,flydubai > flydubai,Tashkent > Dubai,TAS > DXB,Dubai > Riyadh,DXB > RUH,2023-05-22 04:05:00,2023-05-22 12:15:00,TAS,RUH,2,345,712.73
"16759-2305221110--31669,-32213-2-16292-2305231745",283.3,Wizz Air > IndiGo > IndiGo,Tashkent > Abu Dhabi International > Chennai,TAS > AUH > MAA,Abu Dhabi International > Chennai > Singapore Changi,AUH > MAA > SIN,2023-05-22 11:10:00,2023-05-23 17:45:00,TAS,SIN,3,750,683.3
16759-2305220405--32301-1-16785-2305221425,483.49,flydubai > flydubai,Tashkent > Dubai,TAS > DXB,Dubai > Tbilisi,DXB > TBS,2023-05-22 04:05:00,2023-05-22 14:25:00,TAS,TBS,2,430,726.82
16759-2305220235--31734-1-16995-2305221115,539.55,Turkish Airlines > Turkish Airlines,Tashkent > Istanbul,TAS > IST,Istanbul > Ben Gurion Intl,IST > TLV,2023-05-22 02:35:00,2023-05-22 11:15:00,TAS,TLV,2,440,786.22
16759-2305222200--32558-1-17075-2305231130,577.98,Asiana Airlines > Asiana Airlines,Tashkent > Incheon International Airport,TAS > ICN,Incheon International Airport > Taipei Taiwan Taoyuan,ICN > TPE,2023-05-22 22:00:00,2023-05-23 11:30:00,TAS,TPE,2,525,852.98
"16759-2305220040--32708,-32224-1-25768-2305222040",608.0,Air Astana > Hunnu Air,Tashkent > Almaty,TAS > ALA,Almaty > Chinggis Khaan,ALA > UBN,2023-05-22 00:40:00,2023-05-22 20:40:00,TAS,UBN,2,315,813.0
"16759-2305221110--31669,-32213,-31767-3-17606-2305231945",399.26,Wizz Air > IndiGo > IndiGo > Thai Airways,Tashkent > Abu Dhabi International > Indira Gandhi International  > Bangkok Suvarnabhumi,TAS > AUH > DEL > BKK,Abu Dhabi International > Indira Gandhi International  > Bangkok Suvarnabhumi > Vientiane,AUH > DEL > BKK > VTE,2023-05-22 11:10:00,2023-05-23 19:45:00,TAS,VTE,4,785,860.93
16785-2305220330--31973-1-9445-2305221235,195.38,Pegasus Airlines > Pegasus Airlines,Tbilisi > Ankara Esenboga,TBS > ESB,Ankara Esenboga > Amman Queen Alia,ESB > AMM,2023-05-22 03:30:00,2023-05-22 12:35:00,TBS,AMM,2,235,373.71
16785-2305220545--32301-1-9561-2305230325,451.97,flydubai > flydubai,Tbilisi > Dubai,TBS > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 05:45:00,2023-05-23 03:25:00,TBS,ASB,2,340,665.3
16785-2305221340--30759-0-9618-2305221655,162.97,Air Arabia Abu Dhabi,Tbilisi,TBS,Abu Dhabi International,AUH,2023-05-22 13:40:00,2023-05-22 16:55:00,TBS,AUH,1,195,277.97
16785-2305220545--32301-1-9715-2305221115,276.87,flydubai > flydubai,Tbilisi > Dubai,TBS > DXB,Dubai > Bahrain,DXB > BAH,2023-05-22 05:45:00,2023-05-22 11:15:00,TBS,BAH,2,265,465.2
16785-2305221810--31973-1-9834-2305222325,186.3,Pegasus Airlines > Pegasus Airlines,Tbilisi > Istanbul Sabiha,TBS > SAW,Istanbul Sabiha > Beirut,SAW > BEY,2023-05-22 18:10:00,2023-05-22 23:25:00,TBS,BEY,2,250,369.63
16785-2305220505--31973-1-9882-2305230220,261.99,Pegasus Airlines > Pegasus Airlines,Tbilisi > Istanbul Sabiha,TBS > SAW,Istanbul Sabiha > Baghdad International,SAW > BGW,2023-05-22 05:05:00,2023-05-23 02:20:00,TBS,BGW,2,315,466.99
"16785-2305221340--30759,-32213-2-9970-2305231610",348.54,Air Arabia Abu Dhabi > IndiGo > IndiGo,Tbilisi > Abu Dhabi International > Indira Gandhi International ,TBS > AUH > DEL,Abu Dhabi International > Indira Gandhi International  > Bangkok Suvarnabhumi,AUH > DEL > BKK,2023-05-22 13:40:00,2023-05-23 16:10:00,TBS,BKK,3,665,720.21
"16785-2305221450--31939,-32080,-32611-2-10258-2305231545",616.9,Qatar Airways > Malaysia Airlines > AirAsia,Tbilisi > Hamad International > Kuala Lumpur International,TBS > DOH > KUL,Hamad International > Kuala Lumpur International > Bandar Seri Begawan,DOH > KUL > BWN,2023-05-22 14:50:00,2023-05-23 15:45:00,TBS,BWN,3,785,1028.57
"16785-2305221340--30759,-32213,-32211-3-10485-2305232010",446.51,Air Arabia Abu Dhabi > IndiGo > IndiGo > Indonesia AirAsia,Tbilisi > Abu Dhabi International > Chennai > Singapore Changi,TBS > AUH > MAA > SIN,Abu Dhabi International > Chennai > Singapore Changi > Soekarno-Hatta,AUH > MAA > SIN > CGK,2023-05-22 13:40:00,2023-05-23 20:10:00,TBS,CGK,4,815,918.18
16785-2305221730--32714-1-10610-2305230420,335.38,Air Arabia > Air Arabia,Tbilisi > Sharjah,TBS > SHJ,Sharjah > Colombo Bandaranayake,SHJ > CMB,2023-05-22 17:30:00,2023-05-23 04:20:00,TBS,CMB,2,460,588.71
"16785-2305221340--30759,-32213-2-10901-2305231310",306.07,Air Arabia Abu Dhabi > IndiGo > IndiGo,Tbilisi > Abu Dhabi International > Mumbai,TBS > AUH > BOM,Abu Dhabi International > Mumbai > Hazrat Shahjalal International Airport ,AUH > BOM > DAC,2023-05-22 13:40:00,2023-05-23 13:10:00,TBS,DAC,3,525,631.07
"16785-2305221340--30759,-32213-1-10957-2305230525",259.1,Air Arabia Abu Dhabi > IndiGo,Tbilisi > Abu Dhabi International,TBS > AUH,Abu Dhabi International > Indira Gandhi International ,AUH > DEL,2023-05-22 13:40:00,2023-05-23 05:25:00,TBS,DEL,2,405,494.1
"16785-2305221730--31734,-32433-2-11001-2305241225",1113.6,Turkish Airlines > Turkish Airlines > Citilink,Tbilisi > Istanbul > Bali (Denpasar),TBS > IST > DPS,Istanbul > Bali (Denpasar) > Dili,IST > DPS > DIL,2023-05-22 17:30:00,2023-05-24 12:25:00,TBS,DIL,3,1015,1601.93
16785-2305221810--31973-1-11089-2305230255,230.41,Pegasus Airlines > Pegasus Airlines,Tbilisi > Istanbul Sabiha,TBS > SAW,Istanbul Sabiha > Hamad International,SAW > DOH,2023-05-22 18:10:00,2023-05-23 02:55:00,TBS,DOH,2,390,460.41
"16785-2305221250--32036,-31836-2-11191-2305231500",549.94,Flynas > Somon Air,Tbilisi > Dubai,TBS > DXB,Riyadh > Dushanbe,RUH > DYU,2023-05-22 12:50:00,2023-05-23 15:00:00,TBS,DYU,2,405,784.94
16785-2305220330--31973-0-11389-2305220430,76.0,Pegasus Airlines,Tbilisi,TBS,Ankara Esenboga,ESB,2023-05-22 03:30:00,2023-05-22 04:30:00,TBS,ESB,1,120,166.0
16785-2305220900--31090-0-11431-2305220930,274.9,Armenia Aircompany,Tbilisi,TBS,Yerevan,EVN,2023-05-22 09:00:00,2023-05-22 09:30:00,TBS,EVN,1,30,334.9
16785-2305221730--32714-1-11636-2305230320,192.88,Air Arabia > Air Arabia,Tbilisi > Sharjah,TBS > SHJ,Sharjah > Bishkek,SHJ > FRU,2023-05-22 17:30:00,2023-05-23 03:20:00,TBS,FRU,2,420,432.88
16785-2305220825--30943-0-12042-2305220935,102.25,Buta Airways,Tbilisi,TBS,Baku Heydar Aliyev International,GYD,2023-05-22 08:25:00,2023-05-22 09:35:00,TBS,GYD,1,70,175.58
"16785-2305221340--30759,-32213,-31705-3-12071-2305232025",441.53,Air Arabia Abu Dhabi > IndiGo > IndiGo > VietJet Air,Tbilisi > Abu Dhabi International > Indira Gandhi International  > Bangkok Suvarnabhumi,TBS > AUH > DEL > BKK,Abu Dhabi International > Indira Gandhi International  > Bangkok Suvarnabhumi > Hanoi,AUH > DEL > BKK > HAN,2023-05-22 13:40:00,2023-05-23 20:25:00,TBS,HAN,4,775,899.86
16785-2305221450--31939-1-12409-2305231655,559.0,Qatar Airways > Qatar Airways,Tbilisi > Hamad International,TBS > DOH,Hamad International > Incheon International Airport,DOH > ICN,2023-05-22 14:50:00,2023-05-23 16:55:00,TBS,ICN,2,710,895.67
"16785-2305220330--31973,-31734-1-12461-2305230350",172.48,Pegasus Airlines > Turkish Airlines,Tbilisi > Ankara Esenboga,TBS > ESB,Ankara Esenboga > Imam Khomeini International,ESB > IKA,2023-05-22 03:30:00,2023-05-23 03:50:00,TBS,IKA,2,270,362.48
16785-2305221250--32036-1-12569-2305230335,302.0,Flynas > Flynas,Tbilisi > Riyadh,TBS > RUH,Riyadh > Islamabad,RUH > ISB,2023-05-22 12:50:00,2023-05-23 03:35:00,TBS,ISB,2,485,563.67
"16785-2305221340--30759,-32213-2-13288-2305230950",306.68,Air Arabia Abu Dhabi > IndiGo > IndiGo,Tbilisi > Abu Dhabi International > Indira Gandhi International ,TBS > AUH > DEL,Abu Dhabi International > Indira Gandhi International  > Kathmandu,AUH > DEL > KTM,2023-05-22 13:40:00,2023-05-23 09:50:00,TBS,KTM,3,510,626.68
"16785-2305221340--30759,-32611-2-13311-2305231450",405.44,Air Arabia Abu Dhabi > Air Arabia Abu Dhabi > AirAsia,Tbilisi > Abu Dhabi International > Chennai,TBS > AUH > MAA,Abu Dhabi International > Chennai > Kuala Lumpur International,AUH > MAA > KUL,2023-05-22 13:40:00,2023-05-23 14:50:00,TBS,KUL,3,695,787.11
16785-2305221810--31973-1-13344-2305230155,160.35,Pegasus Airlines > Pegasus Airlines,Tbilisi > Istanbul Sabiha,TBS > SAW,Istanbul Sabiha > Kuwait,SAW > KWI,2023-05-22 18:10:00,2023-05-23 01:55:00,TBS,KWI,2,350,377.02
16785-2305220440--32756-1-13445-2305220920,176.2,Aegean Airlines > Aegean Airlines,Tbilisi > Athens International,TBS > ATH,Athens International > Larnaca,ATH > LCA,2023-05-22 04:40:00,2023-05-22 09:20:00,TBS,LCA,2,275,367.87
16785-2305220545--32301-1-13938-2305221210,322.19,flydubai > flydubai,Tbilisi > Dubai,TBS > DXB,Dubai > Muscat,DXB > MCT,2023-05-22 05:45:00,2023-05-22 12:10:00,TBS,MCT,2,260,508.86
"16785-2305221340--30759,-32213-2-14155-2305231100",322.72,Air Arabia Abu Dhabi > IndiGo > IndiGo,Tbilisi > Abu Dhabi International > Kochi,TBS > AUH > COK,Abu Dhabi International > Kochi > Velana International,AUH > COK > MLE,2023-05-22 13:40:00,2023-05-23 11:00:00,TBS,MLE,3,525,647.72
"16785-2305221250--32036,-32257-2-14213-2305231130",496.2,Flynas > Gulf Air > Gulf Air,Tbilisi > Riyadh > Bahrain,TBS > RUH > BAH,Riyadh > Bahrain > Manila Ninoy Aquino,RUH > BAH > MNL,2023-05-22 12:50:00,2023-05-23 11:30:00,TBS,MNL,3,875,937.87
"16785-2305221150--30943,-32532-1-25715-2305222345",351.0,Buta Airways > Azerbaijan Airlines,Tbilisi > Baku Heydar Aliyev International,TBS > GYD,Baku Heydar Aliyev International > Astana Nursultan Nazarbayev,GYD > NQZ,2023-05-22 11:50:00,2023-05-22 23:45:00,TBS,NQZ,2,235,529.33
16785-2305221450--31939-1-14788-2305231835,807.58,Qatar Airways > Qatar Airways,Tbilisi > Hamad International,TBS > DOH,Hamad International > Tokyo Narita,DOH > NRT,2023-05-22 14:50:00,2023-05-23 18:35:00,TBS,NRT,2,815,1179.25
"16785-2305221450--31939,-32253-2-15277-2305232220",528.23,Qatar Airways > Qatar Airways > Hainan Airlines,Tbilisi > Hamad International > Guangzhou,TBS > DOH > CAN,Hamad International > Guangzhou > Beijing Capital,DOH > CAN > PEK,2023-05-22 14:50:00,2023-05-23 22:20:00,TBS,PEK,3,825,953.23
"16785-2305221340--30759,-32213,-31250-3-15458-2305231815",438.38,Air Arabia Abu Dhabi > IndiGo > IndiGo > Thai VietJet Air,Tbilisi > Abu Dhabi International > Mumbai > Bangkok Suvarnabhumi,TBS > AUH > BOM > BKK,Abu Dhabi International > Mumbai > Bangkok Suvarnabhumi > Phnom Penh,AUH > BOM > BKK > PNH,2023-05-22 13:40:00,2023-05-23 18:15:00,TBS,PNH,4,720,878.38
16785-2305221250--32036-0-16029-2305221535,256.9,Flynas,Tbilisi,TBS,Riyadh,RUH,2023-05-22 12:50:00,2023-05-22 15:35:00,TBS,RUH,1,225,381.9
"16785-2305221340--30759,-32213-2-16292-2305231745",374.63,Air Arabia Abu Dhabi > IndiGo > IndiGo,Tbilisi > Abu Dhabi International > Chennai,TBS > AUH > MAA,Abu Dhabi International > Chennai > Singapore Changi,AUH > MAA > SIN,2023-05-22 13:40:00,2023-05-23 17:45:00,TBS,SIN,3,710,761.3
"16785-2305220825--30943,-32532-1-16759-2305230230",259.0,Buta Airways > Azerbaijan Airlines,Tbilisi > Baku Heydar Aliyev International,TBS > GYD,Baku Heydar Aliyev International > Tashkent,GYD > TAS,2023-05-22 08:25:00,2023-05-23 02:30:00,TBS,TAS,2,215,430.67
16785-2305220120--32352-0-16995-2305220255,150.05,EL AL Israel Airlines,Tbilisi,TBS,Ben Gurion Intl,TLV,2023-05-22 01:20:00,2023-05-22 02:55:00,TBS,TLV,1,155,251.72
"16785-2305221045--31734,-31250-2-17075-2305231440",589.2,Turkish Airlines > Turkish Airlines > Thai VietJet Air,Tbilisi > Istanbul > Bangkok Suvarnabhumi,TBS > IST > BKK,Istanbul > Bangkok Suvarnabhumi > Taipei Taiwan Taoyuan,IST > BKK > TPE,2023-05-22 10:45:00,2023-05-23 14:40:00,TBS,TPE,3,945,1054.2
"16785-2305220445--31734,-32052-1-25768-2305230710",721.8,Turkish Airlines > MIAT Mongolian Airlines,Tbilisi > Istanbul,TBS > IST,Istanbul Sabiha > Chinggis Khaan,SAW > UBN,2023-05-22 04:45:00,2023-05-23 07:10:00,TBS,UBN,2,610,1025.13
"16785-2305221045--31734,-31768-2-17606-2305231315",526.8,Turkish Airlines > Turkish Airlines > Thai AirAsia,Tbilisi > Istanbul > Don Mueang,TBS > IST > DMK,Istanbul > Bangkok Suvarnabhumi > Vientiane,IST > BKK > VTE,2023-05-22 10:45:00,2023-05-23 13:15:00,TBS,VTE,3,790,940.13
16995-2305222210--31915-1-9445-2305230730,114.99,Ryanair > Ryanair,Ben Gurion Intl > Paphos,TLV > PFO,Paphos > Amman Queen Alia,PFO > AMM,2023-05-22 22:10:00,2023-05-23 07:30:00,TLV,AMM,2,140,261.66
"16995-2305220920--32257,-32348-2-9561-2305230325",512.6,Gulf Air > Emirates,Ben Gurion Intl > Dubai,TLV > DXB,Bahrain > Ashgabat,BAH > ASB,2023-05-22 09:20:00,2023-05-23 03:25:00,TLV,ASB,2,305,714.27
16995-2305221140--32761-0-9618-2305221600,67.4,Wizz Air Abu Dhabi,Ben Gurion Intl,TLV,Abu Dhabi International,AUH,2023-05-22 11:40:00,2023-05-22 16:00:00,TLV,AUH,1,200,184.07
16995-2305221140--32761-1-9715-2305230640,132.7,Wizz Air Abu Dhabi > Wizz Air Abu Dhabi,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Bahrain,AUH > BAH,2023-05-22 11:40:00,2023-05-23 06:40:00,TLV,BAH,2,280,326.03
"16995-2305221540--31669,-32398-1-9834-2305222350",115.3,Wizz Air > Cyprus Airways,Ben Gurion Intl > Larnaca,TLV > LCA,Larnaca > Beirut,LCA > BEY,2023-05-22 15:40:00,2023-05-22 23:50:00,TLV,BEY,2,115,253.63
16995-2305221640--31734-1-9882-2305230200,195.99,Turkish Airlines > Turkish Airlines,Ben Gurion Intl > Istanbul Sabiha,TLV > SAW,Istanbul Sabiha > Baghdad International,SAW > BGW,2023-05-22 16:40:00,2023-05-23 02:00:00,TLV,BGW,2,285,390.99
16995-2305222305--32352-0-9970-2305231155,333.52,EL AL Israel Airlines,Ben Gurion Intl,TLV,Bangkok Suvarnabhumi,BKK,2023-05-22 23:05:00,2023-05-23 11:55:00,TLV,BKK,1,530,560.19
"16995-2305221330--32352,-32454-2-10258-2305232255",505.1,EL AL Israel Airlines > Cebu Pacific > Cebu Pacific,Ben Gurion Intl > Dubai > Manila Ninoy Aquino,TLV > DXB > MNL,Dubai > Manila Ninoy Aquino > Bandar Seri Begawan,DXB > MNL > BWN,2023-05-22 13:30:00,2023-05-23 22:55:00,TLV,BWN,3,930,965.1
"16995-2305222305--32352,-32211-1-10485-2305240015",444.9,EL AL Israel Airlines > Indonesia AirAsia,Ben Gurion Intl > Don Mueang,TLV > DMK,Bangkok Suvarnabhumi > Soekarno-Hatta,BKK > CGK,2023-05-22 23:05:00,2023-05-24 00:15:00,TLV,CGK,2,745,793.23
"16995-2305221140--32761,-32213-2-10610-2305231255",243.6,Wizz Air Abu Dhabi > IndiGo > IndiGo,Ben Gurion Intl > Abu Dhabi International > Chennai,TLV > AUH > MAA,Abu Dhabi International > Chennai > Colombo Bandaranayake,AUH > MAA > CMB,2023-05-22 11:40:00,2023-05-23 12:55:00,TLV,CMB,3,530,570.27
"16995-2305221140--32761,-32339-1-10901-2305231700",205.1,Wizz Air Abu Dhabi > Etihad Airways,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Hazrat Shahjalal International Airport ,AUH > DAC,2023-05-22 11:40:00,2023-05-23 17:00:00,TLV,DAC,2,500,471.77
"16995-2305221140--31669,-32213-1-10957-2305230525",151.99,Wizz Air > IndiGo,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Indira Gandhi International ,AUH > DEL,2023-05-22 11:40:00,2023-05-23 05:25:00,TLV,DEL,2,410,388.66
"16995-2305221330--32352,-31876,-32433-3-11001-2305241225",987.0,EL AL Israel Airlines > Singapore Airlines > Singapore Airlines > Citilink,Ben Gurion Intl > Dubai > Singapore Changi > Bali (Denpasar),TLV > DXB > SIN > DPS,Dubai > Singapore Changi > Bali (Denpasar) > Dili,DXB > SIN > DPS > DIL,2023-05-22 13:30:00,2023-05-24 12:25:00,TLV,DIL,4,930,1497.0
"16995-2305221140--32761,-31939-1-11089-2305221750",176.7,Wizz Air Abu Dhabi > Qatar Airways,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Hamad International,AUH > DOH,2023-05-22 11:40:00,2023-05-22 17:50:00,TLV,DOH,2,265,365.03
"16995-2305221330--32352,-31836-1-11191-2305231500",446.99,EL AL Israel Airlines > Somon Air,Ben Gurion Intl > Dubai,TLV > DXB,Dubai > Dushanbe,DXB > DYU,2023-05-22 13:30:00,2023-05-23 15:00:00,TLV,DYU,2,375,671.99
16995-2305222330--31734-1-11389-2305230650,100.0,Turkish Airlines > Turkish Airlines,Ben Gurion Intl > Antalya,TLV > AYT,Antalya > Ankara Esenboga,AYT > ESB,2023-05-22 23:30:00,2023-05-23 06:50:00,TLV,ESB,2,155,251.67
"16995-2305222030--31138,-31669-1-11431-2305231425",158.99,Tus Airways > Wizz Air,Ben Gurion Intl > Larnaca,TLV > LCA,Larnaca > Yerevan,LCA > EVN,2023-05-22 20:30:00,2023-05-23 14:25:00,TLV,EVN,2,210,328.99
16995-2305221115--31973-1-11636-2305230410,218.97,Pegasus Airlines > Pegasus Airlines,Ben Gurion Intl > Istanbul Sabiha,TLV > SAW,Istanbul Sabiha > Bishkek,SAW > FRU,2023-05-22 11:15:00,2023-05-23 04:10:00,TLV,FRU,2,425,460.64
16995-2305220900--32193-0-12042-2305221310,203.57,Israir,Ben Gurion Intl,TLV,Baku Heydar Aliyev International,GYD,2023-05-22 09:00:00,2023-05-22 13:10:00,TLV,GYD,1,190,316.9
"16995-2305222305--32352,-31705-1-12071-2305231550",421.4,EL AL Israel Airlines > VietJet Air,Ben Gurion Intl > Bangkok Suvarnabhumi,TLV > BKK,Bangkok Suvarnabhumi > Hanoi,BKK > HAN,2023-05-22 23:05:00,2023-05-23 15:50:00,TLV,HAN,2,640,734.73
"16995-2305222305--32352,-31461-1-12409-2305232335",453.7,EL AL Israel Airlines > Thai AirAsia X,Ben Gurion Intl > Bangkok Suvarnabhumi,TLV > BKK,Bangkok Suvarnabhumi > Incheon International Airport,BKK > ICN,2023-05-22 23:05:00,2023-05-23 23:35:00,TLV,ICN,2,865,842.03
16995-2305221640--31734-1-12461-2305230130,207.99,Turkish Airlines > Turkish Airlines,Ben Gurion Intl > Istanbul Sabiha,TLV > SAW,Istanbul Sabiha > Imam Khomeini International,SAW > IKA,2023-05-22 16:40:00,2023-05-23 01:30:00,TLV,IKA,2,290,404.66
"16995-2305221140--32761,-32339-1-12569-2305230315",271.9,Wizz Air Abu Dhabi > Etihad Airways,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Islamabad,AUH > ISB,2023-05-22 11:40:00,2023-05-23 03:15:00,TLV,ISB,2,395,503.57
"16995-2305221140--32761,-32213-2-13288-2305230950",215.5,Wizz Air Abu Dhabi > IndiGo > IndiGo,Ben Gurion Intl > Abu Dhabi International > Indira Gandhi International ,TLV > AUH > DEL,Abu Dhabi International > Indira Gandhi International  > Kathmandu,AUH > DEL > KTM,2023-05-22 11:40:00,2023-05-23 09:50:00,TLV,KTM,3,515,537.17
"16995-2305222305--32352,-32611-1-13311-2305232330",445.5,EL AL Israel Airlines > AirAsia,Ben Gurion Intl > Don Mueang,TLV > DMK,Bangkok Suvarnabhumi > Kuala Lumpur International,BKK > KUL,2023-05-22 23:05:00,2023-05-23 23:30:00,TLV,KUL,2,660,765.5
16995-2305221640--31734-1-13344-2305230130,131.0,Turkish Airlines > Turkish Airlines,Ben Gurion Intl > Istanbul Sabiha,TLV > SAW,Istanbul Sabiha > Kuwait,SAW > KWI,2023-05-22 16:40:00,2023-05-23 01:30:00,TLV,KWI,2,335,342.67
16995-2305221540--31669-0-13445-2305221645,53.7,Wizz Air,Ben Gurion Intl,TLV,Larnaca,LCA,2023-05-22 15:40:00,2023-05-22 16:45:00,TLV,LCA,1,65,125.37
"16995-2305221140--32761,-32339-1-13938-2305230325",202.1,Wizz Air Abu Dhabi > Etihad Airways,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Muscat,AUH > MCT,2023-05-22 11:40:00,2023-05-23 03:25:00,TLV,MCT,2,270,392.1
16995-2305221140--32761-1-14155-2305232025,171.6,Wizz Air Abu Dhabi > Wizz Air Abu Dhabi,Ben Gurion Intl > Abu Dhabi International,TLV > AUH,Abu Dhabi International > Velana International,AUH > MLE,2023-05-22 11:40:00,2023-05-23 20:25:00,TLV,MLE,2,520,444.93
"16995-2305221330--32352,-32454-1-14213-2305231205",425.5,EL AL Israel Airlines > Cebu Pacific,Ben Gurion Intl > Dubai,TLV > DXB,Dubai > Manila Ninoy Aquino,DXB > MNL,2023-05-22 13:30:00,2023-05-23 12:05:00,TLV,MNL,2,790,788.83
"16995-2305222330--31734,-32405-1-25715-2305232320",259.9,Turkish Airlines > Corendon Airlines,Ben Gurion Intl > Antalya,TLV > AYT,Antalya > Astana Nursultan Nazarbayev,AYT > NQZ,2023-05-22 23:30:00,2023-05-23 23:20:00,TLV,NQZ,2,370,483.23
"16995-2305222305--32352,-31461-1-14788-2305240800",591.3,EL AL Israel Airlines > Thai AirAsia X,Ben Gurion Intl > Bangkok Suvarnabhumi,TLV > BKK,Bangkok Suvarnabhumi > Tokyo Narita,BKK > NRT,2023-05-22 23:05:00,2023-05-24 08:00:00,TLV,NRT,2,895,989.63
16995-2305221005--31714-1-15277-2305230910,620.15,Uzbekistan Airways > Uzbekistan Airways,Ben Gurion Intl > Tashkent,TLV > TAS,Tashkent > Beijing Capital,TAS > PEK,2023-05-22 10:05:00,2023-05-23 09:10:00,TLV,PEK,2,610,923.48
"16995-2305222305--32352,-31250-1-15458-2305231815",416.5,EL AL Israel Airlines > Thai VietJet Air,Ben Gurion Intl > Bangkok Suvarnabhumi,TLV > BKK,Bangkok Suvarnabhumi > Phnom Penh,BKK > PNH,2023-05-22 23:05:00,2023-05-23 18:15:00,TLV,PNH,2,600,716.5
"16995-2305220830--30967,-31669-1-16029-2305222130",81.24,Blue Bird Airways > Wizz Air,Ben Gurion Intl > Larnaca,TLV > LCA,Larnaca > Riyadh,LCA > RUH,2023-05-22 08:30:00,2023-05-22 21:30:00,TLV,RUH,2,285,276.24
"16995-2305221140--32761,-32213-2-16292-2305231745",291.3,Wizz Air Abu Dhabi > IndiGo > IndiGo,Ben Gurion Intl > Abu Dhabi International > Chennai,TLV > AUH > MAA,Abu Dhabi International > Chennai > Singapore Changi,AUH > MAA > SIN,2023-05-22 11:40:00,2023-05-23 17:45:00,TLV,SIN,3,715,679.63
16995-2305221005--31714-0-16759-2305221655,279.62,Uzbekistan Airways,Ben Gurion Intl,TLV,Tashkent,TAS,2023-05-22 10:05:00,2023-05-22 16:55:00,TLV,TAS,1,290,426.29
16995-2305222040--32352-0-16785-2305230015,164.52,EL AL Israel Airlines,Ben Gurion Intl,TLV,Tbilisi,TBS,2023-05-22 20:40:00,2023-05-23 00:15:00,TLV,TBS,1,155,266.19
"16995-2305222305--32352,-31250-1-17075-2305231945",495.2,EL AL Israel Airlines > Thai VietJet Air,Ben Gurion Intl > Bangkok Suvarnabhumi,TLV > BKK,Bangkok Suvarnabhumi > Taipei Taiwan Taoyuan,BKK > TPE,2023-05-22 23:05:00,2023-05-23 19:45:00,TLV,TPE,2,755,846.87
"16995-2305220655--31973,-32052-1-25768-2305230710",696.9,Pegasus Airlines > MIAT Mongolian Airlines,Ben Gurion Intl > Istanbul,TLV > IST,Istanbul Sabiha > Chinggis Khaan,SAW > UBN,2023-05-22 06:55:00,2023-05-23 07:10:00,TLV,UBN,2,605,998.57
"16995-2305222305--32352,-32109-1-17606-2305231505",454.8,EL AL Israel Airlines > Lao Airlines,Ben Gurion Intl > Bangkok Suvarnabhumi,TLV > BKK,Bangkok Suvarnabhumi > Vientiane,BKK > VTE,2023-05-22 23:05:00,2023-05-23 15:05:00,TLV,VTE,2,590,751.47
"17075-2305222230--32331,-31939-2-9445-2305231215",1191.72,EVA Air > Qatar Airways > Qatar Airways,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi > Hamad International,TPE > BKK > DOH,Bangkok Suvarnabhumi > Hamad International > Amman Queen Alia,BKK > DOH > AMM,2023-05-22 22:30:00,2023-05-23 12:15:00,TPE,AMM,3,825,1616.72
"17075-2305220215--32454,-32301-2-9561-2305230325",675.26,Cebu Pacific > Cebu Pacific > flydubai,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Ashgabat,MNL > DXB > ASB,2023-05-22 02:15:00,2023-05-23 03:25:00,TPE,ASB,3,860,1111.93
"17075-2305221335--32444,-32339-1-9618-2305222340",441.83,China Airlines > Etihad Airways,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi,TPE > BKK,Bangkok Suvarnabhumi > Abu Dhabi International,BKK > AUH,2023-05-22 13:35:00,2023-05-22 23:40:00,TPE,AUH,2,600,741.83
